Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Feb,2013,Department of Energy,Power Marketing Administration,"Emergency Fund, Western Area Power Administration",89-5069,No Year,No Year,"89-5069 /X - Emergency Fund, Western Area Power Administration",$0.5M,$0.5M,100.0%
Feb,2013,Department of Energy,Departmental Administration,"Gifts and Donations, Department of Energy",89-8576,No Year,No Year,"89-8576 /X - Gifts and Donations, Department of Energy",$0.4M,$0.4M,100.0%
Feb,2013,Department of Energy,National Nuclear Security Administration,Weapons Activities,89-0240,FY2012-FY2013,2013,89-0240 12/13 - Weapons Activities,$0.1M,$0.4M,14.1%
Feb,2013,Department of Energy,Power Marketing Administration,"Operation and Maintenance, Alaska Power Administration",89-0304,No Year,No Year,"89-0304 /X - Operation and Maintenance, Alaska Power Administration",$0.3M,$0.3M,100.0%
Feb,2013,Department of Energy,Power Marketing Administration,"Continuing Fund, Southwestern Power Administration",89-5649,No Year,No Year,"89-5649 /X - Continuing Fund, Southwestern Power Administration",$0.3M,$0.3M,100.0%
Feb,2013,Department of Energy,Energy Programs,Energy Conservation,89-0215,No Year,No Year,89-0215 /X - Energy Conservation,$0.1M,$0.1M,100.0%
Feb,2013,Department of Energy,Energy Programs,Emergency Preparedness,89-0234,No Year,No Year,89-0234 /X - Emergency Preparedness,$0.1M,$0.1M,100.0%
Feb,2013,Department of Energy,Energy Programs,Legacy Management,89-0320,No Year,No Year,89-0320 /X - Legacy Management,$0.1M,$0.1M,100.0%
Feb,2013,Department of Energy,Energy Programs,Advances for Cooperative Work,89-8575,No Year,No Year,89-8575 /X - Advances for Cooperative Work,$0.1M,$0.1M,100.0%
Feb,2013,Department of Energy,Power Marketing Administration,"Continuing Fund, Southeastern Power Administration",89-5653,No Year,No Year,"89-5653 /X - Continuing Fund, Southeastern Power Administration",$0.1M,$0.1M,100.0%
Feb,2013,Department of Energy,Environmental and Other Defense Activities,Defense Environmental Services,89-0249,No Year,No Year,89-0249 /X - Defense Environmental Services,$0.0M,$0.0M,100.0%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Grants to States for Medicaid,75-75-0512,No Year,No Year,75-75-0512 /X - Grants to States for Medicaid,"$142,173.5M","$295,492.9M",48.1%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Federal Hospital Insurance Trust Fund,75-8005,No Year,No Year,75-8005 /X - Federal Hospital Insurance Trust Fund,"$159,700.7M","$271,580.2M",58.8%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Federal Supplementary Medical Insurance Trust Fund,75-8004,No Year,No Year,75-8004 /X - Federal Supplementary Medical Insurance Trust Fund,"$147,705.5M","$251,611.9M",58.7%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Payments to Health Care Trust Funds,75-0580,FY2013,2013,75-0580 /13 - Payments to Health Care Trust Funds,"$49,390.5M","$140,428.8M",35.2%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,"Medicare Prescription Drug Account, Federal Supplementary Insura",75-8308,No Year,No Year,"75-8308 /X - Medicare Prescription Drug Account, Federal Supplementary Insura","$41,564.0M","$71,791.6M",57.9%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Children's Health Insurance Fund,75-0515,FY2013,2013,75-0515 /13 - Children's Health Insurance Fund,"$13,262.0M","$17,406.0M",76.2%
Feb,2013,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,75-1552,FY2013,2013,75-1552 /13 - Temporary Assistance for Needy Families,"$1,500.7M","$9,950.2M",15.1%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Center for Medicare and Medicaid Innovation,75-0522,No Year,No Year,75-0522 /X - Center for Medicare and Medicaid Innovation,"$8,948.8M","$9,130.6M",98.0%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Children's Health Insurance Fund,75-0515,No Year,No Year,75-0515 /X - Children's Health Insurance Fund,"$6,611.4M","$6,947.9M",95.2%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,"Medicare Health Information Technology Incentive Payments, Recov",75-0508,No Year,No Year,"75-0508 /X - Medicare Health Information Technology Incentive Payments, Recov","$2,615.6M","$6,548.7M",39.9%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,"Grants to States for Medicaid, Recovery Act",75-0518,No Year,No Year,"75-0518 /X - Grants to States for Medicaid, Recovery Act","$3,220.6M","$5,900.7M",54.6%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Consumer Operated and Oriented Plan Financing Account,75-4418,No Year,No Year,75-4418 /X - Consumer Operated and Oriented Plan Financing Account,"$5,461.7M","$5,757.6M",94.9%
Feb,2013,Department of Health and Human Services,Administration for Children and Families,Children and Families Services Programs,75-1536,FY2013,2013,75-1536 /13 - Children and Families Services Programs,"$1,050.6M","$4,684.3M",22.4%
Feb,2013,Department of Health and Human Services,Administration for Children and Families,Payments to States for Foster Care and Adoption Assistance,75-1545,FY2013,2013,75-1545 /13 - Payments to States for Foster Care and Adoption Assistance,$16.1M,"$3,424.4M",0.5%
Feb,2013,Department of Health and Human Services,Administration for Children and Families,Low Income Home Energy Assistance,75-1502,FY2013,2013,75-1502 /13 - Low Income Home Energy Assistance,$52.9M,"$3,118.0M",1.7%
Feb,2013,Department of Health and Human Services,Indian Health Service,Indian Health Services,75-0390,No Year,No Year,75-0390 /X - Indian Health Services,"$1,700.3M","$2,607.5M",65.2%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Consumer Operated and Oriented Plan Program Account,75-0118,No Year,No Year,75-0118 /X - Consumer Operated and Oriented Plan Program Account,"$2,278.4M","$2,411.7M",94.5%
Feb,2013,Department of Health and Human Services,Food and Drug Administration,Salaries and Expenses,75-0600,No Year,No Year,75-0600 /X - Salaries and Expenses,"$1,715.1M","$2,184.3M",78.5%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Program Management,75-0511,FY2013,2013,75-0511 /13 - Program Management,"$1,015.0M","$2,139.8M",47.4%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Child Enrollment Contingency Fund,75-5551,No Year,No Year,75-5551 /X - Child Enrollment Contingency Fund,"$2,098.8M","$2,098.8M",100.0%
Feb,2013,Department of Health and Human Services,Administration for Children and Families,Payments to States for Child Support Enforcement and Family Supp,75-1501,No Year,No Year,75-1501 /X - Payments to States for Child Support Enforcement and Family Supp,$212.6M,"$1,984.1M",10.7%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Pre-Existing Condition Insurance Plan Program,75-0113,No Year,No Year,75-0113 /X - Pre-Existing Condition Insurance Plan Program,"$1,092.8M","$1,915.1M",57.1%
Feb,2013,Department of Health and Human Services,National Institutes of Health,Services and Supply Fund,75-4554,No Year,No Year,75-4554 /X - Services and Supply Fund,"$1,371.5M","$1,885.2M",72.8%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Affordable Insurance Exchange Grants,75-0115,FY2013,2013,75-0115 /13 - Affordable Insurance Exchange Grants,$119.8M,"$1,646.9M",7.3%
Feb,2013,Department of Health and Human Services,Health Resources and Services Administration,Primary Health Care,75-0360,No Year,No Year,75-0360 /X - Primary Health Care,"$1,258.1M","$1,533.9M",82.0%
Feb,2013,Department of Health and Human Services,Indian Health Service,Indian Health Services,75-0390,FY2013,2013,75-0390 /13 - Indian Health Services,$249.7M,"$1,477.3M",16.9%
Feb,2013,Department of Health and Human Services,National Institutes of Health,National Cancer Institute,75-0849,FY2013,2013,75-0849 /13 - National Cancer Institute,$568.6M,"$1,456.9M",39.0%
Feb,2013,Department of Health and Human Services,National Institutes of Health,National Institute of Allergy and Infectious Diseases,75-0885,FY2013,2013,75-0885 /13 - National Institute of Allergy and Infectious Diseases,$328.3M,"$1,449.5M",22.6%
Feb,2013,Department of Health and Human Services,Departmental Management,Public Health and Social Services Emergency Fund,75-0140,No Year,No Year,75-0140 /X - Public Health and Social Services Emergency Fund,"$1,343.6M","$1,400.4M",96.0%
Feb,2013,Department of Health and Human Services,Administration for Children and Families,Child Care Entitlement to States,75-1550,FY2013,2013,75-1550 /13 - Child Care Entitlement to States,$10.8M,"$1,380.8M",0.8%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Health Care Fraud and Abuse Control Account,75-8393,No Year,No Year,75-8393 /X - Health Care Fraud and Abuse Control Account,$846.6M,"$1,354.5M",62.5%
Feb,2013,Department of Health and Human Services,Food and Drug Administration,Salaries and Expenses,75-0600,FY2013,2013,75-0600 /13 - Salaries and Expenses,$299.0M,"$1,309.9M",22.8%
Feb,2013,Department of Health and Human Services,Administration for Children and Families,Payments to States for the Child Care and Development Block Gran,75-1515,FY2013,2013,75-1515 /13 - Payments to States for the Child Care and Development Block Gran,$6.5M,"$1,103.1M",0.6%
Feb,2013,Department of Health and Human Services,Departmental Management,Prevention and Public Health Fund,75-0116,FY2013,2013,75-0116 /13 - Prevention and Public Health Fund,"$1,000.0M","$1,000.0M",100.0%
Feb,2013,Department of Health and Human Services,National Institutes of Health,"National Heart, Lung and Blood Institute",75-0872,FY2013,2013,"75-0872 /13 - National Heart, Lung and Blood Institute",$286.4M,$992.2M,28.9%
Feb,2013,Department of Health and Human Services,Administration for Children and Families,Social Services Block Grant,75-1534,FY2013,2013,75-1534 /13 - Social Services Block Grant,$81.5M,$935.0M,8.7%
Feb,2013,Department of Health and Human Services,Program Support Center,"Service, Supply, and Other Funds",75-4552,No Year,No Year,"75-4552 /X - Service, Supply, and Other Funds",$475.8M,$917.3M,51.9%
Feb,2013,Department of Health and Human Services,Health Resources and Services Administration,Ryan White HIV/AIDS Program,75-0356,FY2013-FY2015,2015,75-0356 13/15 - Ryan White HIV/AIDS Program,$633.8M,$895.4M,70.8%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Patient Protection and Affordable Care - Program Management,75-0509,No Year,No Year,75-0509 /X - Patient Protection and Affordable Care - Program Management,$783.1M,$819.1M,95.6%
Feb,2013,Department of Health and Human Services,Departmental Management,Public Health and Social Services Emergency Fund,75-0140,FY2013-FY2015,2015,75-0140 13/15 - Public Health and Social Services Emergency Fund,$804.9M,$804.9M,100.0%
Feb,2013,Department of Health and Human Services,Health Resources and Services Administration,Primary Health Care,75-0360,FY2013,2013,75-0360 /13 - Primary Health Care,$427.7M,$779.0M,54.9%
Feb,2013,Department of Health and Human Services,Administration for Community Living,Aging Services Programs,75-0142,FY2013,2013,75-0142 /13 - Aging Services Programs,$60.8M,$737.1M,8.3%
Feb,2013,Department of Health and Human Services,National Institutes of Health,National Institutes of Health Management Fund,75-3966,FY2013-FY2014,2014,75-3966 13/14 - National Institutes of Health Management Fund,$458.3M,$703.8M,65.1%
Feb,2013,Department of Health and Human Services,National Institutes of Health,National Institute of Diabetes and Digestion and Kidney Diseases,75-0884,FY2013,2013,75-0884 /13 - National Institute of Diabetes and Digestion and Kidney Diseases,$371.7M,$650.4M,57.2%
Feb,2013,Department of Health and Human Services,National Institutes of Health,National Institute of General Medical Sciences,75-0851,FY2013,2013,75-0851 /13 - National Institute of General Medical Sciences,$310.3M,$642.2M,48.3%
Feb,2013,Department of Health and Human Services,Administration for Children and Families,Contingency Fund,75-1522,FY2013,2013,75-1522 /13 - Contingency Fund,$34.4M,$612.0M,5.6%
Feb,2013,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Substance Abuse Treatment,75-1364,FY2013,2013,75-1364 /13 - Substance Abuse Treatment,$327.9M,$606.4M,54.1%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Taxation on OASDI Benefits,75-0585,No Year,No Year,75-0585 /X - Taxation on OASDI Benefits,$0.0M,$579.0M,0.0%
Feb,2013,Department of Health and Human Services,National Institutes of Health,National Institute of Neurological Disorders and Stroke,75-0886,FY2013,2013,75-0886 /13 - National Institute of Neurological Disorders and Stroke,$215.4M,$572.8M,37.6%
Feb,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,"HIV/AIDS, Viral Hepatitis, Sexually Transmitted Diseases, and Tu",75-0950,FY2013,2013,"75-0950 /13 - HIV/AIDS, Viral Hepatitis, Sexually Transmitted Diseases, and Tu",$117.2M,$536.5M,21.9%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,FY2011-FY2016,2016,75-0516 11/16 - State Grants and Demonstrations,$520.7M,$521.8M,99.8%
Feb,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,FY2013,2013,75-0943 /13 - CDC-Wide Activities and Program Support,$306.3M,$497.6M,61.6%
Feb,2013,Department of Health and Human Services,National Institutes of Health,National Institute of Mental Health,75-0892,FY2013,2013,75-0892 /13 - National Institute of Mental Health,$113.7M,$495.3M,23.0%
Feb,2013,Department of Health and Human Services,Administration for Children and Families,Refugee and Entrant Assistance,75-1503,FY2013-FY2015,2015,75-1503 13/15 - Refugee and Entrant Assistance,$109.7M,$460.2M,23.8%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Quality Improvement Organizations,75-0519,FY2013,2013,75-0519 /13 - Quality Improvement Organizations,$431.5M,$458.6M,94.1%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,FY2013-FY2016,2016,75-0516 13/16 - State Grants and Demonstrations,$450.0M,$450.0M,100.0%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,FY2012-FY2016,2016,75-0516 12/16 - State Grants and Demonstrations,$448.9M,$448.9M,100.0%
Feb,2013,Department of Health and Human Services,National Institutes of Health,Eunice Kennedy Shriver National Institute of Child Health and Hu,75-0844,FY2013,2013,75-0844 /13 - Eunice Kennedy Shriver National Institute of Child Health and Hu,$112.2M,$441.2M,25.4%
Feb,2013,Department of Health and Human Services,Indian Health Service,Indian Health Facilities,75-0391,No Year,No Year,75-0391 /X - Indian Health Facilities,$278.1M,$420.8M,66.1%
Feb,2013,Department of Health and Human Services,Health Resources and Services Administration,Primary Health Care Access,75-0352,No Year,No Year,75-0352 /X - Primary Health Care Access,$278.2M,$419.1M,66.4%
Feb,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,No Year,No Year,75-0516 /X - State Grants and Demonstrations,$352.0M,$414.7M,84.9%
Feb,2013,Department of Health and Human Services,Health Resources and Services Administration,"Maternal, Infant, and Early Childhood Home Visiting Programs",75-0321,No Year,No Year,"75-0321 /X - Maternal, Infant, and Early Childhood Home Visiting Programs",$409.8M,$413.7M,99.0%
